artist,time,title,day,month,station
Migos,1:00 AM,Slippery (feat. Gucci Mane),2,12,kmel
Lil Pump,12:31 AM,Gucci Gang,2,12,kmel
Baka Not Nice,11:58 PM,Live Up To My Name,1,12,kmel
Wiz Khalifa,11:32 PM,Something New (feat. Ty Dolla $ign),1,12,kmel
Talib Kweli,10:59 PM,Let It Roll,1,12,kmel
Lil Pump,10:30 PM,Gucci Gang,1,12,kmel
Baka Not Nice,10:00 PM,Live Up To My Name,1,12,kmel
Wiz Khalifa,9:29 PM,Something New (feat. Ty Dolla $ign),1,12,kmel
Talib Kweli,8:58 PM,Let It Roll,1,12,kmel
Lil Pump,8:30 PM,Gucci Gang,1,12,kmel
Baka Not Nice,7:59 PM,Live Up To My Name,1,12,kmel
Big Sean,4:53 PM,Moves,1,12,kmel
Miguel feat. Travis Scott,4:49 PM,Sky Walker,1,12,kmel
TK Kravitz,4:47 PM,Space (feat. Sexton),1,12,kmel
Post Malone,4:43 PM,Congratulations,1,12,kmel
Kendrick Lamar,4:40 PM,LOVE. FT. ZACARI.,1,12,kmel
Kanye West,4:36 PM,Heartless,1,12,kmel
Cardi B,4:33 PM,Bodak Yellow,1,12,kmel
Post Malone,4:19 PM,rockstar [Feat. 21 Savage],1,12,kmel
Ice Cube,4:11 PM,Check Yo Self,1,12,kmel
Jacquees,4:08 PM,At the Club,1,12,kmel
SOB X RBE,4:06 PM,Anti,1,12,kmel
Future feat. The Weeknd,4:02 PM,Low Life,1,12,kmel
GoldLink feat. Brent Faiyaz & Jefe,3:53 PM,Crew,1,12,kmel
"Migos, Nicki Minaj, & Cardi B",3:47 PM,MotorSport,1,12,kmel
Jeremih,3:43 PM,Don't Tell 'Em,1,12,kmel
G-Eazy feat. A$AP Rocky & Cardi B,3:39 PM,No Limit,1,12,kmel
Miguel feat. Travis Scott,3:36 PM,Sky Walker,1,12,kmel
French Montana feat. Swae Lee,3:32 PM,Unforgettable,1,12,kmel
Kendrick Lamar,3:23 PM,HUMBLE.,1,12,kmel
Cardi B,3:19 PM,Bodak Yellow,1,12,kmel
LIL UZI VERT,3:16 PM,The Way Life Goes (feat. Oh Wonder),1,12,kmel
2Pac,3:05 PM,All Eyez On Me,1,12,kmel
Post Malone,3:02 PM,rockstar [Feat. 21 Savage],1,12,kmel
Kid Ink feat. Dej Loaf,2:59 PM,Be Real,1,12,kmel
DJ Mustard,2:49 PM,Want Her,1,12,kmel
Childish Gambino,2:45 PM,Redbone,1,12,kmel
SOB X RBE,2:42 PM,Anti,1,12,kmel
Wiz Khalifa,2:39 PM,Something New (feat. Ty Dolla $ign),1,12,kmel
DJ Khaled feat. Drake,2:37 PM,For Free,1,12,kmel
SZA,2:34 PM,The Weekend,1,12,kmel
GoldLink feat. Brent Faiyaz & Jefe,2:31 PM,Crew,1,12,kmel
Chris Brown,2:21 PM,Run It!,1,12,kmel
Migos,2:16 PM,Bad and Boujee (feat. Lil Uzi Vert),1,12,kmel
Miguel feat. Travis Scott,2:13 PM,Sky Walker,1,12,kmel
Future,2:10 PM,Mask Off,1,12,kmel
Ty Dolla $ign,2:07 PM,Ex (feat. YG),1,12,kmel
Cardi B,2:03 PM,Bodak Yellow,1,12,kmel
Tory Lanez,2:00 PM,Say It,1,12,kmel
Post Malone,1:47 PM,rockstar [Feat. 21 Savage],1,12,kmel
Luniz Featuring Michael Marshall,1:39 PM,I Got 5 On It (Feat. Michael Marshall),1,12,kmel
Majid Jordan,1:36 PM,One I Want (feat. PARTYNEXTDOOR),1,12,kmel
SOB X RBE,1:33 PM,Anti,1,12,kmel
Kendrick Lamar,1:29 PM,LOVE. FT. ZACARI.,1,12,kmel
The Notorious B.I.G.,1:19 PM,Big Poppa,1,12,kmel
GoldLink feat. Brent Faiyaz & Jefe,1:16 PM,Crew,1,12,kmel
Jacquees,1:13 PM,At the Club,1,12,kmel
Nicki Minaj,1:09 PM,Moment 4 Life,1,12,kmel
Miguel feat. Travis Scott,1:06 PM,Sky Walker,1,12,kmel
Meek Mill,1:02 PM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,kmel
Jeremih,11:53 AM,oui,1,12,kmel
French Montana feat. Swae Lee,11:49 AM,Unforgettable,1,12,kmel
Cardi B,11:45 AM,Bodak Yellow,1,12,kmel
J. Cole,11:38 AM,No Role Modelz,1,12,kmel
G-Eazy feat. A$AP Rocky & Cardi B,11:35 AM,No Limit,1,12,kmel
Post Malone,11:31 AM,rockstar [Feat. 21 Savage],1,12,kmel
Russ,11:18 AM,Losin Control,1,12,kmel
SOB X RBE,11:15 AM,Anti,1,12,kmel
"Migos, Nicki Minaj, & Cardi B",11:10 AM,MotorSport,1,12,kmel
SZA feat. Travis Scott,11:06 AM,Love Galore,1,12,kmel
GoldLink feat. Brent Faiyaz & Jefe,11:03 AM,Crew,1,12,kmel
Bryson Tiller,11:00 AM,Don't,1,12,kmel
Miguel feat. Travis Scott,10:51 AM,Sky Walker,1,12,kmel
Wiz Khalifa,10:48 AM,Something New (feat. Ty Dolla $ign),1,12,kmel
Migos,10:42 AM,Bad and Boujee (feat. Lil Uzi Vert),1,12,kmel
Cardi B,10:39 AM,Bodak Yellow,1,12,kmel
Kendrick Lamar,10:35 AM,LOVE. FT. ZACARI.,1,12,kmel
Logic,10:31 AM,1-800-273-8255 [Feat. Alessia Cara & Khalid],1,12,kmel
Drake,10:21 AM,Controlla,1,12,kmel
Post Malone,10:18 AM,rockstar [Feat. 21 Savage],1,12,kmel
Future,10:14 AM,Mask Off,1,12,kmel
Ty Dolla $ign,10:12 AM,Ex (feat. YG),1,12,kmel
T-Pain Featuring Yung Joc,10:08 AM,Buy U a Drank (Shawty Snappin'),1,12,kmel
SOB X RBE,10:05 AM,Anti,1,12,kmel
Childish Gambino,10:02 AM,Redbone,1,12,kmel
Kendrick Lamar,9:59 AM,HUMBLE.,1,12,kmel
Cardi B,7:19 AM,Bodak Yellow,1,12,kmel
Drake,7:16 AM,Too Good,1,12,kmel
Kendrick Lamar,7:12 AM,LOVE. FT. ZACARI.,1,12,kmel
Post Malone,7:04 AM,rockstar [Feat. 21 Savage],1,12,kmel
YG,7:00 AM,My Hitta,1,12,kmel
SOB X RBE,6:46 AM,Anti,1,12,kmel
Jacquees,6:44 AM,At the Club,1,12,kmel
GoldLink feat. Brent Faiyaz & Jefe,6:40 AM,Crew,1,12,kmel
Miguel feat. Travis Scott,6:21 AM,Sky Walker,1,12,kmel
J. Cole,6:18 AM,Wet Dreamz,1,12,kmel
SZA,6:03 AM,The Weekend,1,12,kmel
Plies,5:59 AM,Bust It Baby Part 2 (feat. Ne-Yo ),1,12,kmel
Cardi B,5:55 AM,Bodak Yellow,1,12,kmel
Post Malone,5:52 AM,rockstar [Feat. 21 Savage],1,12,kmel
Majid Jordan,5:49 AM,One I Want (feat. PARTYNEXTDOOR),1,12,kmel
Kendrick Lamar,5:46 AM,HUMBLE.,1,12,kmel
The Weeknd,5:35 AM,Often,1,12,kmel
SOB X RBE,5:33 AM,Anti,1,12,kmel
2Pac,5:29 AM,California Love,1,12,kmel
Russ,5:25 AM,Losin Control,1,12,kmel
GoldLink feat. Brent Faiyaz & Jefe,5:22 AM,Crew,1,12,kmel
Future,5:18 AM,Mask Off,1,12,kmel
"Migos, Nicki Minaj, & Cardi B",5:06 AM,MotorSport,1,12,kmel
Miguel feat. Travis Scott,5:02 AM,Sky Walker,1,12,kmel
A Boogie Wit da Hoodie,4:57 AM,Drowning (feat. Kodak Black),1,12,kmel
Meek Mill,4:53 AM,I'm a Boss (feat. Rick Ross),1,12,kmel
Bruno Mars,4:50 AM,That's What I Like,1,12,kmel
Omarion,4:46 AM,Post To Be (feat. Chris Brown & Jhene Aiko),1,12,kmel
Missy Elliott,4:38 AM,Work It,1,12,kmel
Dae Dae,4:35 AM,"Wat U Mean (Aye, Aye, Aye)",1,12,kmel
LIL UZI VERT,4:32 AM,XO TOUR Llif3,1,12,kmel
Lil Pump,4:29 AM,Gucci Gang,1,12,kmel
The Notorious B.I.G.,4:25 AM,Hypnotize (2014 Remastered Version),1,12,kmel
Fetty Wap,4:22 AM,Trap Queen,1,12,kmel
Jay-Z,4:17 AM,Run This Town,1,12,kmel
D.R.A.M. (feat. Lil Yachty),4:14 AM,Broccoli,1,12,kmel
2Pac,4:09 AM,How Do U Want It,1,12,kmel
Migos,4:06 AM,Slippery (feat. Gucci Mane),1,12,kmel
PARTYNEXTDOOR,4:02 AM,Come and See Me (feat. Drake),1,12,kmel
T.I.,3:58 AM,Whatever You Like,1,12,kmel
"DJ Khaled feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne",3:54 AM,I'm the One,1,12,kmel
Baka Not Nice,3:51 AM,Live Up To My Name,1,12,kmel
Meek Mill,3:48 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,kmel
Trey Songz,3:44 AM,Love Faces,1,12,kmel
Tee Grizzley,3:39 AM,First Day Out,1,12,kmel
Fetty Wap,3:36 AM,679 (feat. Monty),1,12,kmel
Chance the Rapper,3:32 AM,No Problem (feat. Lil Wayne & 2 Chainz),1,12,kmel
Dae Dae,3:24 AM,Spend It,1,12,kmel
A Boogie Wit da Hoodie,3:21 AM,Drowning (feat. Kodak Black),1,12,kmel
Wiz Khalifa,3:18 AM,Something New (feat. Ty Dolla $ign),1,12,kmel
Twista,3:13 AM,Slow Jamz (feat. Kanye West & Jamie Foxx),1,12,kmel
LIL UZI VERT,3:10 AM,You Was Right,1,12,kmel
The Notorious B.I.G.,3:06 AM,Juicy,1,12,kmel
Fat Joe & Remy Ma (feat. French Montana & Infared),3:03 AM,All The Way Up,1,12,kmel
Waka Flocka Flame,2:59 AM,No Hands (feat. Roscoe Dash and Wale),1,12,kmel
Bruno Mars,2:55 AM,That's What I Like,1,12,kmel
Childish Gambino,2:52 AM,Redbone,1,12,kmel
Talib Kweli,2:49 AM,Let It Roll,1,12,kmel
Trey Songz,2:45 AM,Say Aah (feat. Fabolous),1,12,kmel
Fetty Wap,2:40 AM,Again,1,12,kmel
Migos,2:37 AM,Slippery (feat. Gucci Mane),1,12,kmel
Sevyn Streeter,2:32 AM,It Won't Stop (feat. Chris Brown),1,12,kmel
DJ Luke Nasty,2:25 AM,OTW,1,12,kmel
LIL UZI VERT,2:22 AM,XO TOUR Llif3,1,12,kmel
T.I.,2:18 AM,Bring Em Out,1,12,kmel
O.T. Genasis,2:14 AM,Cut It (feat. Young Dolph),1,12,kmel
Meek Mill,2:11 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,kmel
Lil Pump,2:08 AM,Gucci Gang,1,12,kmel
Wale,2:04 AM,Bad (feat. Tiara Thomas),1,12,kmel
DJ Khaled feat. Beyoncé & Jay Z,1:59 AM,Shining,1,12,kmel
Plies,1:55 AM,Shawty (feat. T Pain),1,12,kmel
Dae Dae,1:52 AM,"Wat U Mean (Aye, Aye, Aye)",1,12,kmel
Webbie,1:48 AM,Independent (feat. Lil' Boosie and Lil' Phat),1,12,kmel
Baka Not Nice,1:45 AM,Live Up To My Name,1,12,kmel
Tee Grizzley,1:41 AM,First Day Out,1,12,kmel
Fetty Wap,1:37 AM,My Way (feat. Monty),1,12,kmel
The Notorious B.I.G.,1:33 AM,One More Chance,1,12,kmel
D.R.A.M. (feat. Lil Yachty),1:29 AM,Broccoli,1,12,kmel
Bruno Mars,1:26 AM,That's What I Like,1,12,kmel
Trey Songz,1:22 AM,Can't Be Friends,1,12,kmel
Chance the Rapper,1:18 AM,No Problem (feat. Lil Wayne & 2 Chainz),1,12,kmel
Young M.A,1:14 AM,OOOUUU,1,12,kmel
Ty Dolla $ign,1:07 AM,Paranoid (feat. B.o.B),1,12,kmel
Omarion,1:03 AM,Post To Be (feat. Chris Brown & Jhene Aiko),1,12,kmel
Migos,1:00 AM,Slippery (feat. Gucci Mane),1,12,kmel
DJ Mustard,12:57 AM,4 Digits,1,12,kmel
Migos,12:57 AM,Slippery (feat. Gucci Mane),1,12,kmel
Wiz Khalifa,12:54 AM,Something New (feat. Ty Dolla $ign),1,12,kmel
E-40,12:51 AM,U And Dat (feat. T. Pain & Kandi Girl),1,12,kmel
Post Malone,12:48 AM,rockstar [Feat. 21 Savage],1,12,kmel
Sage the Gemini,12:41 AM,Gas Pedal,1,12,kmel
SZA feat. Travis Scott,12:37 AM,Love Galore,1,12,kmel
OutKast,12:33 AM,Ms. Jackson,1,12,kmel
SOB X RBE,12:30 AM,Anti,1,12,kmel
Wiz Khalifa,12:30 AM,Something New (feat. Ty Dolla $ign),1,12,kmel
Talib Kweli,12:26 AM,Let It Roll,1,12,kmel
Meek Mill,12:23 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,kmel
Jacquees,12:20 AM,At the Club,1,12,kmel
GoldLink feat. Brent Faiyaz & Jefe,12:17 AM,Crew,1,12,kmel
Makaveli,12:13 AM,Hail Mary,1,12,kmel
Kendrick Lamar,12:09 AM,LOVE. FT. ZACARI.,1,12,kmel
Yo Gotti,12:07 AM,Juice,1,12,kmel
Miguel feat. Travis Scott,12:03 AM,Sky Walker,1,12,kmel
Game,12:00 AM,All Eyez (feat. Jeremih),1,12,kmel
Talib Kweli,11:59 PM,Let It Roll,30,11,kmel
Dee Black Feat. Mission,11:00 PM,Rock (ft. Mission),30,11,kmel
Jeremih,10:52 PM,oui,30,11,kmel
The Notorious B.I.G.,10:48 PM,Mo Money Mo Problems (feat. Mase & Puff Daddy) [2014 Remastered Version],30,11,kmel
Miguel feat. Travis Scott,10:44 PM,Sky Walker,30,11,kmel
TK Kravitz,10:42 PM,Space (feat. Sexton),30,11,kmel
Keri Hilson,10:37 PM,Knock You Down,30,11,kmel
Kendrick Lamar,10:35 PM,HUMBLE.,30,11,kmel
Cardi B,10:31 PM,Bodak Yellow,30,11,kmel
Tiffany Bynoe,10:25 PM,Free,30,11,kmel
Nicki Minaj,10:21 PM,Truffle Butter,30,11,kmel
Post Malone,10:18 PM,rockstar [Feat. 21 Savage],30,11,kmel
Ty Dolla $ign,10:12 PM,Ex (feat. YG),30,11,kmel
Future,10:09 PM,Mask Off,30,11,kmel
SOB X RBE,10:07 PM,Anti,30,11,kmel
Tiffany Bynoe,10:04 PM,Free,30,11,kmel
Rihanna,10:04 PM,Needed Me,30,11,kmel
ETCETERA feat. Tory Lanez,9:33 PM,Keep It 100,30,11,kmel
Dee Black Feat. Mission,8:57 PM,Rock (ft. Mission),30,11,kmel
Ty Dolla $ign,8:54 PM,Paranoid (feat. B.o.B),30,11,kmel
Jeremih,8:50 PM,Planez,30,11,kmel
SOB X RBE,8:47 PM,Anti,30,11,kmel
A$AP Ferg,8:45 PM,Plain Jane,30,11,kmel
Post Malone,8:41 PM,Congratulations,30,11,kmel
GoldLink feat. Brent Faiyaz & Jefe,8:38 PM,Crew,30,11,kmel
Kendrick Lamar,8:34 PM,LOVE. FT. ZACARI.,30,11,kmel
"Migos, Nicki Minaj, & Cardi B",8:29 PM,MotorSport,30,11,kmel
Dee Black Feat. Mission,8:29 PM,Rock (ft. Mission),30,11,kmel
J. Cole,8:16 PM,No Role Modelz,30,11,kmel
Yo Gotti feat. Nicki Minaj,8:11 PM,Rake It Up,30,11,kmel
Cardi B,8:08 PM,Bodak Yellow,30,11,kmel
French Montana feat. Swae Lee,8:01 PM,Unforgettable,30,11,kmel
Migos,6:46 PM,Bad and Boujee (feat. Lil Uzi Vert),30,11,kmel
Cardi B,6:42 PM,Bodak Yellow,30,11,kmel
TK Kravitz,6:40 PM,Space (feat. Sexton),30,11,kmel
Meek Mill,6:36 PM,All Eyes On You (feat. Chris Brown & Nicki Minaj),30,11,kmel
Kendrick Lamar,6:33 PM,HUMBLE.,30,11,kmel
Post Malone,6:30 PM,rockstar [Feat. 21 Savage],30,11,kmel
Fat Joe,6:20 PM,What's Luv? (feat. Ja-Rule & Ashanti),30,11,kmel
SOB X RBE,6:17 PM,Anti,30,11,kmel
SZA feat. Travis Scott,6:14 PM,Love Galore,30,11,kmel
Gucci Mane,6:10 PM,I Get The Bag (feat. Migos),30,11,kmel
Jacquees,6:08 PM,At the Club,30,11,kmel
GoldLink feat. Brent Faiyaz & Jefe,6:04 PM,Crew,30,11,kmel
Majid Jordan,6:02 PM,One I Want (feat. PARTYNEXTDOOR),30,11,kmel
GoldLink feat. Brent Faiyaz & Jefe,4:56 PM,Crew,30,11,kmel
Nelly,4:45 PM,Country Grammar (Hot Shit),30,11,kmel
G-Eazy feat. A$AP Rocky & Cardi B,4:41 PM,No Limit,30,11,kmel
Kendrick Lamar,4:38 PM,LOYALTY. FT. RIHANNA.,30,11,kmel
J. Cole,4:30 PM,Work Out,30,11,kmel
Russ,4:25 PM,Losin Control,30,11,kmel
Cardi B,4:22 PM,Bodak Yellow,30,11,kmel
Chris Brown feat. Usher & Gucci Mane,4:18 PM,Party,30,11,kmel
SZA,4:15 PM,The Weekend,30,11,kmel
Ty Dolla $ign,4:12 PM,Ex (feat. YG),30,11,kmel
Petey Pablo,4:08 PM,Freek-A-Leek (Dirty Version),30,11,kmel
Post Malone,4:05 PM,rockstar [Feat. 21 Savage],30,11,kmel
Travi$ Scott,4:01 PM,goosebumps,30,11,kmel
Logic,3:57 PM,1-800-273-8255 [Feat. Alessia Cara & Khalid],30,11,kmel
SOB X RBE,3:54 PM,Anti,30,11,kmel
